Año,Mes,Producto,Export FOB (miles),Toneladas
2010,12,Desperdicios De Metales**,51.27467,20.206
2010,12,Elaborados De Banano,1083.6658400000001,1332.74602
2010,12,Enlatados De Pescado,5341.98887,1473.46957
2010,12,Extractos Y Aceites Vegetales,45.578199999999995,80.114
2010,12,Farmacéuticos,11.44193,3.2336099999999997
2010,12,Flores Naturales,20039.58523,3703.2384
2010,12,Harina Y Elaborados De Cereales,94.32314000000001,54.04650000000001
2010,12,Hojas De Té,91.60959,60.42374
2010,12,Jugos Y Conservas De Frutas,2164.76713,1083.0826299999999
2010,12,Maderas Terciadas Y Prensadas,2360.60393,2735.7946899999997
2010,12,Manufacturas De Papel Y Cartón,10.17722,1.00212
2010,12,Maquinaria Industrial Y Partes,1524.07891,20.44285
2010,12,Medicinas,5.02603,0.63561
2010,12,Melazas Y Panelas,1.5652,1.26
2010,12,Oro,244.22581,0.00569
2010,12,Otras Frutas,4162.3167300000005,7594.69177
2010,12,Otras Manufacturas De Fibras Textiles,6.3864600000000005,0.84673
2010,12,Otras Manufacturas De Metales,1003.42939,48.57025
2010,12,Otras Mercancías,1849.7966000000001,2301.09592
2010,12,Otros Alimenticios,264.43527,98.76925
2010,12,Otros De Otros Desperdicios,197.32913,218.48829
2010,12,Otros Elaborados Del Mar,481.57404,75.00702
2010,12,Otros Piscícolas,0.2625,0.052
2010,12,Otros Prod. Agrícolas,1796.90758,2105.98799
2010,12,Otros Químicos y Farmaceúticos,61.78674,231.16258
2010,12,Pieles Y Cueros,1.479,0.11591
2010,12,Piñas,1316.34865,2394.24112
2010,12,Prendas De Vestir,808.80556,41.296
2010,12,Productos Agrícolas En Conserva,3796.49409,3047.77498
2010,12,Sombreros De Paja Toquilla Y Mocora,53.1208,1.33338
2010,12,Vehículos Y Sus Partes,54.31603,6.24694
2011,1,Animales Vivos No Para Alimentación,36.031,27.71115
2011,1,Aparatos Eléctricos,705.08422,169.01759
2011,1,Arroz,4.2682,4.8
2011,1,Artesanía Diversa,16.68863,5.9
2011,1,Artículos De Madera Y Corcho,390.69300000000004,88.47672
2011,1,Balsa,1998.75966,461.83113
2011,1,Bebidas,7.05373,10.994399999999999
2011,1,Desperdicios De Metales**,274.16788,78.97200000000001
2011,1,Elaborados De Banano,865.54646,1034.69649
2011,1,Enlatados De Pescado,2890.70678,748.6551499999999
2011,1,Extractos Y Aceites Vegetales,26.60578,61.9835
2011,1,Flores Naturales,28426.21778,4599.08352
2011,1,Harina Y Elaborados De Cereales,119.20338,73.98282
2011,1,Hojas De Té,28.8,20.0
2011,1,Jugos Y Conservas De Frutas,959.5377599999999,517.11977
2011,1,Maderas Terciadas Y Prensadas,1136.30168,1351.6916
2011,1,Manufacturas De Papel Y Cartón,14.689950000000001,2.84701
2011,1,Maquinaria Industrial Y Partes,90.20071,1.76004
2011,1,Melazas Y Panelas,2.0683,1.665
2011,1,Oro,686.71704,0.0161
2011,1,Otras Frutas,1951.45525,3702.8544899999997
2011,1,Otras Manufacturas De Fibras Textiles,1.63179,4.35195
2011,1,Otras Manufacturas De Metales,885.05796,213.35062
2011,1,Otras Mercancías,796.29546,807.0171499999999
2011,1,Otros Alimenticios,138.68295,70.21126
2011,1,Otros De Otros Desperdicios,240.76422,295.696
2011,1,Otros Elaborados Del Mar,383.95559,44.141329999999996
2011,1,Otros Piscícolas,2.3725,0.637
2011,1,Otros Prod. Agrícolas,1465.79416,1824.6641200000001
2011,1,Otros Productos Mineros,2.35242,2.9463
2011,1,Otros Químicos y Farmaceúticos,115.002,1.145
2011,1,Piñas,742.079,1324.28422
2011,1,Prendas De Vestir,420.51711,28.30244
2011,1,Productos Agrícolas En Conserva,2718.29533,2290.31813
2011,1,Sombreros De Paja Toquilla Y Mocora,163.5213,2.57909
2011,1,Vehículos Y Sus Partes,86.17659,41.756280000000004
2011,2,Abacá,14.0625,11.25
2011,2,Animales Vivos No Para Alimentación,35.616,43.413
2011,2,Aparatos Eléctricos,432.08923999999996,39.27538
2011,2,Artesanía Diversa,4.8042,1.40863
2011,2,Artículos De Madera Y Corcho,519.60677,111.42672
2011,2,Balsa,1666.90126,416.44102
2011,2,Bebidas,26.77563,43.83623
2011,2,Desperdicios De Metales**,35.70955,20.844
2011,2,Elaborados De Banano,1767.46887,2285.99967
2011,2,Enlatados De Pescado,2526.59548,784.03752
2011,2,Extractos Y Aceites Vegetales,30.52004,19.78275
2011,2,Farmacéuticos,56.96844,23.98095
2011,2,Flores Naturales,38105.67004,4805.38862
2011,2,Harina Y Elaborados De Cereales,94.45985,40.276740000000004
2011,2,Hojas De Té,74.30609,42.90111
2011,2,Jugos Y Conservas De Frutas,1536.05424,782.11826
2011,2,Maderas Terciadas Y Prensadas,1575.98492,1652.06425
2011,2,Manufacturas De Papel Y Cartón,47.600989999999996,4.69902
2011,2,Maquinaria Industrial Y Partes,510.02702999999997,12.1695
2011,2,Maíz,5.2916,2.182
2011,2,Medicinas,32.504780000000004,1.6911100000000001
2011,2,Oro,2481.44284,0.06904
2011,2,Otras Frutas,136.62753,204.77737
2011,2,Otras Manufacturas De Fibras Textiles,86.91455,39.690290000000005
2011,2,Otras Manufacturas De Metales,829.61118,142.50125
2011,2,Otras Mercancías,1035.83092,1328.85949
2011,2,Otros Alimenticios,288.73907,87.20547
2011,2,Otros De Otros Desperdicios,244.67884,269.97
2011,2,Otros Elaborados Del Mar,502.76068,79.96587000000001
2011,2,Otros Piscícolas,0.27,0.15
2011,2,Otros Prod. Agrícolas,1969.785,2628.7508399999997
2011,2,Otros Químicos y Farmaceúticos,178.42389999999997,14.13931
2011,2,Piñas,728.5229,1358.5724
2011,2,Prendas De Vestir,536.37171,37.21814
2011,2,Productos Agrícolas En Conserva,2893.55208,2100.54502
2011,2,Sombreros De Paja Toquilla Y Mocora,181.72945,2.5090000000000003
2011,2,Tabaco En Rama,8.5905,6.61037
2011,2,Vehículos Y Sus Partes,60.010000000000005,5.1050699999999996
2011,3,Achiote,0.94861,0.31104
2011,3,Animales Vivos No Para Alimentación,76.65296000000001,91.152
2011,3,Aparatos Eléctricos,309.70656,5.07631
2011,3,Artesanía Diversa,16.63426,28.53566
2011,3,Artículos De Madera Y Corcho,513.23482,110.14343000000001
2011,3,Balsa,1666.94647,455.76805
2011,3,Bebidas,38.58989,62.02704
2011,3,Desperdicios De Metales**,201.52333000000002,81.863
2011,3,Elaborados De Banano,2048.60895,2200.76473
2011,3,Enlatados De Pescado,3496.79783,807.04857
2011,3,Extractos Y Aceites Vegetales,54.8198,34.657560000000004
2011,3,Farmacéuticos,0.55147,2.6734
2011,3,Flores Naturales,20053.94914,3968.40871
2011,3,Harina De Pescado,77.89698,92.295
2011,3,Harina Y Elaborados De Cereales,92.39086999999999,49.59317
2011,3,Jugos Y Conservas De Frutas,1634.68179,988.30583
2011,3,Maderas Terciadas Y Prensadas,2324.8055999999997,2499.70992
2011,3,Manufacturas De Papel Y Cartón,20.90422,2.01697
2011,3,Maquinaria Industrial Y Partes,785.44804,108.58815
2011,3,Medicinas,3.9954,0.68365
2011,3,Melazas Y Panelas,3.1187,2.305
2011,3,Oro,894.027,0.02016
2011,3,Otras Frutas,63.48548,174.64886
2011,3,Otras Manufacturas De Fibras Textiles,9.66705,7.07076
2011,3,Otras Manufacturas De Metales,1142.94895,255.23554000000001
2011,3,Otras Mercancías,1353.77969,963.92215
2011,3,Otros Alimenticios,182.01332,88.52224
2011,3,Otros De Otros Desperdicios,546.91968,691.7674000000001
2011,3,Otros Elaborados Del Mar,605.4862400000001,85.28416
2011,3,Otros Piscícolas,18.352680000000003,8.956090000000001
2011,3,Otros Prod. Agrícolas,1588.30905,1884.1842
2011,3,Otros Productos Mineros,63.78132,4.6599
2011,3,Otros Químicos y Farmaceúticos,104.63459,5.3649000000000004
2011,3,Pieles Y Cueros,23.82693,2.08565
2011,3,Piñas,663.0327,1236.90851
2011,3,Prendas De Vestir,563.92089,33.46639
2011,3,Productos Agrícolas En Conserva,2864.83905,2045.51191
2011,3,Sombreros De Paja Toquilla Y Mocora,185.99429,2.04113
2011,3,Tabaco En Rama,1.10501,0.1768
2011,3,Vehículos Y Sus Partes,33.08,1.28881
2011,4,Achiote,0.05305,0.05
2011,4,Alimento Para Animales,48.72,4.032
2011,4,Animales Vivos No Para Alimentación,91.3536,113.80600000000001
2011,4,Aparatos Eléctricos,698.39946,104.57866000000001
2011,4,Artesanía Diversa,13.94101,4.41164
2011,4,Artículos De Cestería,0.2595,0.02294
2011,4,Artículos De Madera Y Corcho,547.57271,106.26559999999999
2011,4,Artículos Electrodomésticos,0.835,0.09303
2011,4,Balsa,2079.33397,517.89926
2011,4,Bebidas,124.26834,246.6245
2011,4,Desperdicios De Metales**,269.28971,79.06700000000001
2011,4,Elaborados De Banano,2259.19095,2688.2361
2011,4,Enlatados De Pescado,6517.250550000001,1384.15356
2011,4,Extractos Y Aceites Vegetales,105.16762,40.733
2011,4,Flores Naturales,30236.957520000004,5329.81784
2011,4,Harina De Pescado,132.636,78.95
2011,4,Harina Y Elaborados De Cereales,121.63811,60.05534
2011,4,Hojas De Té,57.6,40.0
2011,4,Jugos Y Conservas De Frutas,2296.8276299999998,1187.72094
2011,4,Maderas Terciadas Y Prensadas,2315.56914,2540.8532
2011,4,Manufacturas De Papel Y Cartón,9.89092,4.21342
2011,4,Maquinaria Industrial Y Partes,643.7551400000001,61.15686999999999
2011,4,Melazas Y Panelas,3.18,0.58805
2011,4,Oro,657.76445,0.01426
2011,4,Otras Frutas,20.82279,21.57222
2011,4,Otras Maderas,17.4148,45.84
2011,4,Otras Manufacturas De Fibras Textiles,62.68455,37.55375
2011,4,Otras Manufacturas De Metales,2601.22066,332.0695
2011,4,Otras Mercancías,1113.28039,1350.97622
2011,4,Otros Alimenticios,190.73638,81.72102
2011,4,Otros De Otros Desperdicios,512.90646,580.9747600000001
2011,4,Otros Elaborados Del Mar,767.25845,89.47355000000002
2011,4,Otros Piscícolas,1.1400000000000001,0.29032
2011,4,Otros Prod. Agrícolas,1190.95009,1309.80746
2011,4,Otros Químicos y Farmaceúticos,66.9556,1.97163
2011,4,Piñas,817.814,1487.8128
2011,4,Prendas De Vestir,494.32801,40.98919
2011,4,Productos Agrícolas En Conserva,1902.43714,1505.9459299999999
2011,4,Sombreros De Paja Toquilla Y Mocora,199.49192,2.56764
2011,4,Tabaco En Rama,128.44841,7.32315
2011,4,Vehículos Y Sus Partes,26.459349999999997,2.8084800000000003
2011,5,Achiote,1.70734,0.45504
2011,5,Animales Vivos No Para Alimentación,26.926000000000002,10.562050000000001
2011,5,Aparatos Eléctricos,1149.41758,284.28017000000006
2011,5,Artesanía Diversa,8.125309999999999,1.5675000000000001
2011,5,Artículos De Cestería,7.8792,0.11085
2011,5,Artículos De Madera Y Corcho,617.52781,133.70689000000002
2011,5,Balsa,1739.49203,439.94459
2011,5,Bebidas,97.09141,113.56178
2011,5,Desperdicios De Metales**,1331.59927,197.4719
2011,5,Elaborados De Banano,2553.50808,3334.57986
2011,5,Enlatados De Pescado,8765.13943,1926.78182
2011,5,Extractos Y Aceites Vegetales,67.99685,34.37786
2011,5,Farmacéuticos,0.83543,0.54289
2011,5,Flores Naturales,24202.6288,4451.1269
2011,5,Harina De Pescado,39.48,23.5
2011,5,Harina Y Elaborados De Cereales,51.85808,20.80442
2011,5,Hojas De Té,57.6,40.0
2011,5,Jugos Y Conservas De Frutas,1661.15133,882.9181600000001
2011,5,Langostas,6.50009,0.4536
2011,5,Maderas Terciadas Y Prensadas,1822.62819,1980.87209
2011,5,Manufacturas De Papel Y Cartón,16.532890000000002,2.5049
2011,5,Maquinaria Industrial Y Partes,1441.1182000000001,285.93228999999997
2011,5,Maíz,4.63015,1.90925
2011,5,Medicinas,23.916199999999996,0.81918
2011,5,Oro,809.27684,0.01718
2011,5,Otras Frutas,22.391060000000003,43.148649999999996
2011,5,Otras Maderas,34.03736,10.35
2011,5,Otras Manufacturas De Fibras Textiles,12.36682,23.6784
2011,5,Otras Manufacturas De Metales,658.8391,139.21577
2011,5,Otras Mercancías,698.7912,528.89572
2011,5,Otros Alimenticios,194.10299,54.905969999999996
2011,5,Otros De Otros Desperdicios,743.0028599999999,819.7382
2011,5,Otros Elaborados Del Mar,818.6876100000001,112.47381999999999
2011,5,Otros Piscícolas,1.2,0.3125
2011,5,Otros Prod. Agrícolas,1647.2657199999999,2254.81205
2011,5,Otros Productos Mineros,48.29385,3.13355
2011,5,Otros Químicos y Farmaceúticos,47.624320000000004,15.83257
2011,5,Piñas,635.8209,1157.26499
2011,5,Prendas De Vestir,646.72587,37.62691
2011,5,Productos Agrícolas En Conserva,1971.1651900000002,1498.7474699999998
2011,5,Sombreros De Paja Toquilla Y Mocora,201.59617,29.63787
2011,5,Vehículos Y Sus Partes,95.84609,53.88402000000001
2011,6,Animales Vivos No Para Alimentación,43.995999999999995,32.92105
2011,6,Aparatos Eléctricos,934.94216,277.4128
2011,6,Artesanía Diversa,9.9635,2.64903
2011,6,Artículos De Cestería,0.0588,0.03411
2011,6,Artículos De Madera Y Corcho,421.17118999999997,80.29675999999999
2011,6,Balsa,1512.44411,350.73374
2011,6,Bebidas,105.20774,262.18884
2011,6,Desperdicios De Metales**,184.0384,61.409
2011,6,Elaborados De Banano,2056.37799,2173.84189
2011,6,Enlatados De Pescado,9758.694089999999,2160.0001700000003
2011,6,Extractos Y Aceites Vegetales,2.8594299999999997,3.50116
2011,6,Farmacéuticos,0.48986,1.09188
2011,6,Flores Naturales,21086.46026,3984.9384
2011,6,Harina Y Elaborados De Cereales,76.02855,33.3849
2011,6,Hojas De Té,57.6,40.0
2011,6,Jugos Y Conservas De Frutas,1493.35649,930.20432
2011,6,Langostas,6.50009,0.4536
2011,6,Maderas Terciadas Y Prensadas,1689.4023200000001,1948.5169799999999
2011,6,Manufacturas De Papel Y Cartón,33.78136000000001,8.3934
2011,6,Maquinaria Industrial Y Partes,1209.87563,170.60262
2011,6,Maíz,1.304,1.5
2011,6,Medicinas,7.34049,0.54594
2011,6,Melazas Y Panelas,5.496,2.436
2011,6,Oro,1528.70191,0.04607
2011,6,Otras Frutas,58.749120000000005,80.47913
2011,6,Otras Maderas,109.99091,52.868
2011,6,Otras Manufacturas De Fibras Textiles,15.80636,23.6825
2011,6,Otras Manufacturas De Metales,1359.93668,228.2287
2011,6,Otras Mercancías,1292.74177,1974.14783
2011,6,Otros Alimenticios,116.19426,51.46592
2011,6,Otros De Otros Desperdicios,814.8712499999999,906.10536
2011,6,Otros Elaborados Del Mar,521.54711,70.2639
2011,6,Otros Pecuarios,0.0448,0.00814
2011,6,Otros Piscícolas,2.482,0.5621
2011,6,Otros Prod. Agrícolas,1660.40371,2566.73518
2011,6,Otros Productos Mineros,36.99,0.822
2011,6,Otros Químicos y Farmaceúticos,162.88917999999998,3.00803
2011,6,Pieles Y Cueros,0.03528,0.00271
2011,6,Piñas,940.48652,1685.68701
2011,6,Prendas De Vestir,492.16516000000007,38.50836
2011,6,Productos Agrícolas En Conserva,2139.80606,1568.09255
2011,6,Sombreros De Paja Toquilla Y Mocora,184.45803999999998,49.63921
2011,6,Tabaco En Rama,1.4,0.31818
2011,6,Vehículos Y Sus Partes,44.295,2.03282
2011,7,Achiote,0.92771,0.37664
2011,7,Animales Vivos No Para Alimentación,39.994,46.73565
2011,7,Aparatos Eléctricos,1233.09505,49.13325
2011,7,Artesanía Diversa,5.97976,1.91313
2011,7,Artículos De Madera Y Corcho,319.20612,133.79073
2011,7,Balsa,2480.8647,575.46342
2011,7,Bebidas,91.84773,161.04846999999998
2011,7,Desperdicios De Metales**,335.6682,61.298
2011,7,Elaborados De Banano,1957.5941100000002,2293.07476
2011,7,Enlatados De Pescado,13434.144240000001,3207.37231
2011,7,Extractos Y Aceites Vegetales,53.43692,43.08852
2011,7,Farmacéuticos,3.96826,3.94952
2011,7,Flores Naturales,17654.97015,3458.26112
2011,7,Harina De Pescado,182.04,111.0
2011,7,Harina Y Elaborados De Cereales,145.32292,71.27868
2011,7,Hojas De Té,35.5665,20.49355
2011,7,Jugos Y Conservas De Frutas,1198.76701,693.84015
2011,7,Maderas Terciadas Y Prensadas,2584.09555,2875.92004
2011,7,Manufacturas De Papel Y Cartón,48.23620999999999,4.25138
2011,7,Maquinaria Industrial Y Partes,906.40028,12.447610000000001
2011,7,Medicinas,28.23508,0.6505000000000001
2011,7,Oro,2948.5262,0.10621
2011,7,Otras Frutas,47.448080000000004,142.75087
2011,7,Otras Maderas,85.21384,66.362
2011,7,Otras Manufacturas De Fibras Textiles,96.72366,70.9235
2011,7,Otras Manufacturas De Metales,1052.27935,284.96475
2011,7,Otras Mercancías,1348.41103,1251.66564
2011,7,Otros Alimenticios,180.26906,62.31237
2011,7,Otros De Otros Desperdicios,939.92425,997.62096
2011,7,Otros Elaborados Del Mar,1082.66018,122.75474
2011,7,Otros Piscícolas,3.5460000000000003,0.42662
2011,7,Otros Prod. Agrícolas,1229.32318,1329.82971
2011,7,Otros Productos Mineros,38.12546,3.60244
2011,7,Otros Químicos y Farmaceúticos,18.15407,4.61402
2011,7,Piñas,1234.377,2263.12249
2011,7,Prendas De Vestir,1069.88266,88.85945
2011,7,Productos Agrícolas En Conserva,2576.60688,1857.53449
2011,7,Sombreros De Paja Toquilla Y Mocora,235.01612999999998,5.05989
2011,7,Vehículos Y Sus Partes,278.32791,14.20496
2011,8,Achiote,0.86815,0.2304
2011,8,Alimento Para Animales,0.27,0.21
2011,8,Animales Vivos No Para Alimentación,57.292,18.79983
2011,8,Aparatos Eléctricos,866.25456,225.72945
2011,8,Arroz,3.20115,3.6
2011,8,Artesanía Diversa,22.0133,4.84
2011,8,Artículos De Cestería,0.24,0.26001
2011,8,Artículos De Madera Y Corcho,317.60927,60.09296
2011,8,Azúcar,9172.49377,12125.39
2011,8,Balsa,1619.80392,368.38965
2011,8,Bebidas,73.70029,190.45467000000002
2011,8,Desperdicios De Metales**,342.96918000000005,78.908
2011,8,Elaborados De Banano,1735.70218,1995.86797
2011,8,Enlatados De Pescado,8139.156849999999,1977.0539099999999
2011,8,Extractos Y Aceites Vegetales,158.00301,71.59899999999999
2011,8,Farmacéuticos,1.6972399999999999,2.089
2011,8,Flores Naturales,17559.09382,3461.3459000000003
2011,8,Harina De Pescado,91.69866,111.42
2011,8,Harina Y Elaborados De Cereales,186.41319,102.70731
2011,8,Hojas De Té,57.6,40.0
2011,8,Jugos Y Conservas De Frutas,1781.7955399999998,966.50281
2011,8,Langostas,62.37,5.67
2011,8,Maderas Terciadas Y Prensadas,2049.00929,2252.47928
2011,8,Manufacturas De Papel Y Cartón,22.7586,6.6630199999999995
2011,8,Maquinaria Industrial Y Partes,561.59133,14.679499999999999
2011,8,Melazas Y Panelas,1.34784,0.9
2011,8,Oro,3458.05206,0.08341
2011,8,Otras Frutas,22.56536,67.08724
2011,8,Otras Maderas,69.6592,183.36
2011,8,Otras Manufacturas De Fibras Textiles,45.26474,29.82551
2011,8,Otras Manufacturas De Metales,860.44289,241.31683999999998
2011,8,Otras Mercancías,1014.02415,1590.60243
2011,8,Otros Alimenticios,283.00745,98.36561
2011,8,Otros De Otros Desperdicios,455.89098,456.23244
2011,8,Otros Elaborados Del Mar,502.17612,75.63239000000002
2011,8,Otros Piscícolas,34.77234,24.507150000000003
2011,8,Otros Prod. Agrícolas,1569.68389,1897.4234100000003
2011,8,Otros Químicos y Farmaceúticos,18.29587,5.72622
2011,8,Piñas,1663.73386,2921.17957
2011,8,Prendas De Vestir,756.4629299999999,57.84252000000001
2011,8,Productos Agrícolas En Conserva,2268.74425,1736.4618699999999
2011,8,Sombreros De Paja Toquilla Y Mocora,215.06493,5.85433
2011,8,Tabaco En Rama,3.15,0.41
2011,8,Vehículos Y Sus Partes,1260.85097,43.81759
2011,9,Aceite De Pescado,5.03,0.91455
2011,9,Achiote,0.41072,0.16072
2011,9,Alimento Para Animales,63.336,5.2416
2011,9,Animales Vivos No Para Alimentación,45.532,32.71232
2011,9,Aparatos Eléctricos,3133.32915,250.88768
2011,9,Artesanía Diversa,6.1825,0.19496
2011,9,Artículos De Cestería,0.8,0.0089
2011,9,Artículos De Madera Y Corcho,647.42662,137.93863
2011,9,Azúcar,4636.44605,6088.57
2011,9,Balsa,1526.27104,373.68675
2011,9,Bebidas,206.49667,300.17769
2011,9,Desperdicios De Metales**,59.53328,20.564
2011,9,Elaborados De Banano,1911.2266699999998,2255.47905
2011,9,Enlatados De Pescado,8098.75477,1667.15827
2011,9,Extractos Y Aceites Vegetales,177.67088999999999,121.84256
2011,9,Flores Naturales,18831.4708,3450.2001800000003
2011,9,Harina De Pescado,193.7467,133.1
2011,9,Harina Y Elaborados De Cereales,122.14377999999999,51.01375
2011,9,Hojas De Té,60.702,41.73885
2011,9,Jugos Y Conservas De Frutas,2107.4124,1004.0823
2011,9,Maderas Terciadas Y Prensadas,2204.75593,2315.18539
2011,9,Manufacturas De Papel Y Cartón,4.85751,2.9576599999999997
2011,9,Maquinaria Industrial Y Partes,562.86932,27.37321
2011,9,Maíz,2.17974,2.0
2011,9,Medicinas,2.70357,0.85365
2011,9,Melazas Y Panelas,4.76171,1.06012
2011,9,Oro,3853.67738,0.10562
2011,9,Otras Frutas,17.3664,22.035
2011,9,Otras Maderas,19.71798,13.91
2011,9,Otras Manufacturas De Fibras Textiles,38.35996,28.4773
2011,9,Otras Manufacturas De Metales,1537.24882,397.54316
2011,9,Otras Mercancías,1233.47724,1227.6956500000001
2011,9,Otros Alimenticios,406.93135,86.84691
2011,9,Otros De Otros Desperdicios,523.0578800000001,549.91128
2011,9,Otros Elaborados Del Mar,1011.08968,121.37258
2011,9,Otros Piscícolas,0.35,0.066
2011,9,Otros Prod. Agrícolas,2247.90832,3151.3048799999997
2011,9,Otros Productos Mineros,61.19808,4.14739
2011,9,Otros Químicos y Farmaceúticos,129.88186,6.87368
2011,9,Piñas,1660.4264,3000.74881
2011,9,Prendas De Vestir,562.3313300000001,45.071729999999995
2011,9,Productos Agrícolas En Conserva,3892.64627,2864.01449
2011,9,Sombreros De Paja Toquilla Y Mocora,209.22897999999998,5.986129999999999
2011,9,Tabaco En Rama,51.55664,7.54247
2011,9,Vehículos Y Sus Partes,39.45111,3.33905
2011,10,Animales Vivos No Para Alimentación,43.776830000000004,50.408570000000005
2011,10,Aparatos Eléctricos,1135.89222,297.90697
2011,10,Arroz,3.20115,3.6
2011,10,Artesanía Diversa,10.8539,3.01207
2011,10,Artículos De Madera Y Corcho,384.56436,90.85737
2011,10,Balsa,2281.29651,572.07912
2011,10,Bebidas,58.310689999999994,57.61841
2011,10,Desperdicios De Metales**,21.88687,18.202
2011,10,Elaborados De Banano,1785.72989,2064.7332
2011,10,Enlatados De Pescado,7776.91112,1676.14826
2011,10,Extractos Y Aceites Vegetales,93.89702,47.37092
2011,10,Flores Naturales,20758.48859,3942.1984700000003
2011,10,Harina De Pescado,195.56777,191.015
2011,10,Harina Y Elaborados De Cereales,107.68100999999999,62.9705
2011,10,Hojas De Té,57.6,40.0
2011,10,Jugos Y Conservas De Frutas,1416.80637,714.99767
2011,10,Maderas Terciadas Y Prensadas,2144.96957,2351.7747200000003
2011,10,Manufacturas De Papel Y Cartón,94.8755,34.72434
2011,10,Maquinaria Industrial Y Partes,994.17484,22.99639
2011,10,Melazas Y Panelas,4.35864,3.6008
2011,10,Melones,12.0,40.9
2011,10,Oro,1796.70377,0.03819
2011,10,Otras Frutas,3123.9972,5394.18433
2011,10,Otras Maderas,79.1588,197.27
2011,10,Otras Manufacturas De Fibras Textiles,52.41245,26.66476
2011,10,Otras Manufacturas De Metales,1046.13393,203.01779000000002
2011,10,Otras Mercancías,1069.80351,1026.44567
2011,10,Otros Alimenticios,409.58562,103.70429
2011,10,Otros De Otros Desperdicios,421.51840999999996,359.86784
2011,10,Otros Elaborados Del Mar,707.94758,115.93826
2011,10,Otros Piscícolas,71.20049999999999,45.788000000000004
2011,10,Otros Prod. Agrícolas,2084.8491200000003,2276.0541700000003
2011,10,Otros Productos Mineros,33.54,0.78
2011,10,Otros Químicos y Farmaceúticos,165.4528,4.27688
2011,10,Pieles Y Cueros,20.46424,0.8384
2011,10,Piñas,1005.758,1794.63973
2011,10,Prendas De Vestir,430.55598,39.23737
2011,10,Productos Agrícolas En Conserva,3656.2605999999996,2635.17205
2011,10,Sombreros De Paja Toquilla Y Mocora,182.12343,4.19768
2011,10,Tabaco En Rama,8.190000000000001,0.923
2011,10,Vehículos Y Sus Partes,96.5948,36.98341
2011,11,Aceite De Pescado,5.005,0.91
2011,11,Achiote,1.10631,0.3324
2011,11,Animales Vivos No Para Alimentación,48.96047,74.4247
2011,11,Aparatos Eléctricos,318.19942,43.7547
2011,11,Artesanía Diversa,13.59914,1.39913
2011,11,Artículos De Madera Y Corcho,680.2161600000001,146.80654
2011,11,Balsa,1481.49001,357.61143
2011,11,Bebidas,87.72032,43.22606
2011,11,Desperdicios De Metales**,108.33324,38.527
2011,11,Elaborados De Banano,1548.46291,1767.28137
2011,11,Enlatados De Pescado,5997.21063,1471.75062
2011,11,Extractos Y Aceites Vegetales,256.5082,122.57
2011,11,Farmacéuticos,15.73683,2.04786
2011,11,Flores Naturales,20753.33192,3884.0789299999997
2011,11,Harina De Pescado,54.68216,36.998
2011,11,Harina Y Elaborados De Cereales,114.76930999999999,47.39656
2011,11,Hojas De Té,33.426359999999995,20.22754
2011,11,Jugos Y Conservas De Frutas,2180.7131200000003,1041.03884
2011,11,Maderas Terciadas Y Prensadas,1911.2921900000001,2196.5943500000003
2011,11,Manufacturas De Papel Y Cartón,18.19955,4.23901
2011,11,Maquinaria Industrial Y Partes,962.2453800000001,31.62901
2011,11,Medicinas,4.46437,0.45508
2011,11,Melazas Y Panelas,5.410030000000001,3.6912700000000003
2011,11,Oro,4116.90933,0.09152
2011,11,Otras Frutas,7226.895879999999,11753.128729999999
2011,11,Otras Maderas,26.95369,70.4
2011,11,Otras Manufacturas De Fibras Textiles,8.761460000000001,6.36101
2011,11,Otras Manufacturas De Metales,804.61425,193.8075
2011,11,Otras Mercancías,860.73183,775.2262
2011,11,Otros Alimenticios,371.86249,74.95185000000001
2011,11,Otros De Otros Desperdicios,334.83452,293.971
2011,11,Otros Elaborados Del Mar,473.86736,60.27607
2011,11,Otros Pecuarios,8.47412,2.17245
2011,11,Otros Piscícolas,0.8883000000000001,0.20838
2011,11,Otros Prod. Agrícolas,1829.31489,2194.89365
2011,11,Otros Productos Mineros,25.802,0.679
2011,11,Otros Químicos y Farmaceúticos,137.90158,4.25296
2011,11,Pieles Y Cueros,6.3168,0.122
2011,11,Piñas,660.0275,1206.73161
2011,11,Prendas De Vestir,373.72321,37.77172
2011,11,Productos Agrícolas En Conserva,2479.50552,1734.19882
2011,11,Sombreros De Paja Toquilla Y Mocora,241.52239,5.47919
2011,11,Tabaco En Rama,3.5,0.455
2011,11,Vehículos Y Sus Partes,103.92198,62.62349
2011,12,Animales Vivos No Para Alimentación,74.73327,166.24765
2011,12,Aparatos Eléctricos,685.9467,188.03932999999998
2011,12,Artesanía Diversa,11.0666,3.20546
2011,12,Artículos De Cestería,0.4284,0.00738
2011,12,Artículos De Madera Y Corcho,569.2869499999999,112.05376
2011,12,Balsa,1397.6647,367.96189
2011,12,Bebidas,79.66762,51.797399999999996
2011,12,Desperdicios De Metales**,207.00877,56.986
2011,12,Elaborados De Banano,2052.80024,2518.30778
2011,12,Enlatados De Pescado,8600.89838,2000.43382
2011,12,Extractos Y Aceites Vegetales,188.93843999999999,137.81512
2011,12,Flores Naturales,19707.55639,3516.95842
2011,12,Harina Y Elaborados De Cereales,54.71362,30.29085
2011,12,Hojas De Té,96.2296,61.16316
2011,12,Jugos Y Conservas De Frutas,1857.34068,990.56422
